ID,Predicted_Power
110,0.13846255267999993
111,0.14868188601333324
112,0.15241888601333325
113,0.15694621934666672
114,0.1688322193333334
115,0.1546155526666667
116,0.15450088600000011
117,0.23661655266666665
118,0.2021455526666668
119,0.24940821933333324
120,0.18827255266666673
121,0.22269688599999982
122,0.2859982193333332
123,0.28909921933333343
124,0.30354921933333323
125,0.22272855266666652
126,0.2399112193333331
127,0.21205355266666656
128,0.19750521933333326
129,0.1857322193333331
130,0.3008475526666668
131,0.19310988600000006
132,0.2093088860000002
133,0.286756886
134,0.27384721933333334
135,0.3429608859999997
136,0.35253755266666637
137,0.32198921933333335
138,0.2960705526666668
139,0.259701886
140,0.17761788600000017
141,0.29030255268
142,0.2598558860133336
143,0.2258705526800001
144,0.2692688860133334
145,0.260301552666667
146,0.3845935526666667
147,0.3652545526666666
148,0.294141886
149,0.22564421933333306
150,0.2759132193333332
151,0.3088495526666666
152,0.21570455266666647
153,0.21341455266666642
154,0.36432388599999976
155,0.3909798859999995
156,0.3405145526666665
157,0.31302955266666693
158,0.2945588860000005
159,0.3140552193333333
160,0.3929232193733335
161,0.36195021934666644
162,0.38159921933333296
163,0.3251428859999998
164,0.2672435526666666
165,0.36783221933333327
166,0.35825155266666625
167,0.282672886
168,0.2716105526666667
169,0.2041262193333334
170,0.217346886
171,0.14878688599999998
172,0.21337955266666672
173,0.2843138860000002
174,0.33173988600000015
175,0.3194362193333332
176,0.4488905526666667
177,0.7592332193333332
178,0.625789886
179,0.43020921933333367
180,0.31920455266666714
181,0.28949255266666707
182,0.29544655266666725
183,0.38850955266666676
184,0.3781058860133333
185,0.3759225526666667
186,0.4392502193466666
187,0.45386355267999967
188,0.3640682193466663
189,0.3383388859999998
190,0.2892772193333333
191,0.21963188599999994
192,0.2310955526666665
193,0.23086955266666684
194,0.23980721934666677
195,0.20030455266666658
196,0.18358255266666654
197,0.19522155266666655
198,0.2701615526666669
199,0.2502182193333334
200,0.2427805526666668
201,0.17440388599999984
202,0.19176355266666667
203,0.13003788600000002
204,0.1232698859999999
205,0.11067821934666666
206,0.11678321934666668
207,0.12055988599999992
208,0.15368955268000015
209,0.20042055266666667
210,0.16862555266666668
211,0.19585455266666668
212,0.17986888600000017
213,0.16287221935999988
214,0.18958188603999987
215,0.20903221933333327
216,0.2570432193333332
217,0.21645488600000007
218,0.19362555266666662
219,0.19441821933333345
220,0.20349555266666666
221,0.1776262193333334
222,0.1496435526666669
223,0.20352721933333334
224,0.2257122193333333
225,0.2173415526666666
226,0.17819055266666634
227,0.11241921933333332
228,0.11371521933333327
229,0.10396855266666662
230,0.11484921933333335
231,0.11447121939333334
232,0.12308321934666658
233,0.21253521934666672
234,0.1593672193333334
235,0.19558955266666656
236,0.18268688600000008
237,0.2164222193333336
238,0.2791908860000001
239,0.2192605526666666
240,0.22343255266666692
241,0.24489088600000022
242,0.22630921933333345
243,0.1956148860000003
244,0.1948315526666667
245,0.2075955526666667
246,0.24879055266666655
247,0.23980721933333332
248,0.21552188600000002
249,0.27021721933333337
250,0.31824588600000003
251,0.6380092193333335
252,0.7021348860000002
253,0.7047428860000001
254,0.6878045526800002
255,0.6980378859999999
256,0.6523992193333338
257,0.5714195526666674
258,0.5195415526666668
259,0.5417955526666667
260,0.545848886
261,0.5534225526666664
262,0.5294788859999999
263,0.49065688599999985
264,0.5290458860000001
265,0.459193886
266,0.5094078860000004
267,0.5136048860133334
268,0.6093648860133329
269,0.6071228860000001
270,0.6111282193333334
271,0.5585298860133335
272,0.5895165526666666
273,0.6123648859999995
274,0.5454222193333333
275,0.6227185526666672
276,0.40721255266666645
277,0.2465232193333334
278,0.2196772193333331
279,0.21478121933333327
280,0.21682855266666684
281,0.22391421933333344
282,0.26909888601333337
283,0.34638021933333357
284,0.4470722193333332
285,0.38293155266666684
286,0.3983105526666672
287,0.39360588600000057
288,0.4298782193333336
289,0.3116355526666669
290,0.28671421933333346
291,0.32541021936000003
292,0.34344488602666684
293,0.47201021933333315
294,0.4896292193333332
295,0.4765102193333335
296,0.43802188599999986
297,0.5777292193333335
298,0.500757886
299,0.6057742193466664
300,0.66014155268
301,0.6049715526799998
302,0.5991468860133335
303,0.5004598860266666
304,0.45106888599999984
305,0.44822755268000036
306,0.3616098860266666
307,0.4210832193866672
308,0.3216415526800001
309,0.27880155273333346
310,0.27147555270666673
311,0.24124421934666662
312,0.24187521936
313,0.2742405526666667
314,0.29518255266666665
315,0.2635018860000001
316,0.21679055266666666
317,0.18933221933333325
318,0.13490788599999995
319,0.12934788599999994
320,0.22737388599999983
321,0.2134048860133333
322,0.1468762193333334
323,0.136110886
324,0.16103955266666672
325,0.2032485526666668
326,0.2506772193333335
327,0.28977455266666713
328,0.2965135526666664
329,0.40244521934666666
330,0.32698988602666673
331,0.3344728860399999
332,0.4882748859999998
333,0.44587421933333343
334,0.45669721933333296
335,0.6450165527066677
336,0.6204865527066672
337,0.7027888859999999
338,0.7095568860000002
339,0.7353662193333338
340,0.7451005526666669
341,0.7537688860000004
342,0.7478655526666665
343,0.7462512193333339
344,0.7496818860000006
345,0.7411785526666677
346,0.7247592193333335
347,0.7506728860000003
348,0.7543642193333324
349,0.7305902193333321
350,0.719440219333332
351,0.5476058860000002
352,0.4047142193466665
353,0.36619121933333304
354,0.3493025526666665
355,0.3310678859999998
356,0.34308055266666654
357,0.306059886
358,0.3001168859999999
359,0.30952355271333326
360,0.34412555268
361,0.46032988602666697
362,0.32958321941333313
363,0.27415155266666663
364,0.21835121933333312
365,0.20982321933333323
366,0.27277688599999994
367,0.16057521933333346
368,0.1607438860000001
369,0.20471655266666683
370,0.11267421948666666
371,0.1726872193333332
372,0.2189535526666665
373,0.33635355266666633
374,0.3434568859999995
375,0.271403886
376,0.3284838859999997
377,0.43608655266666685
378,0.2965965526666663
379,0.34638255269333323
380,0.37939855266666705
381,0.3493792193333332
382,0.40259188600000007
383,0.3387535526666671
384,0.36437321933333344
385,0.31378921938666643
386,0.27257821938666665
387,0.3757108860000001
388,0.23427921933333337
389,0.20785888599999996
390,0.18350555266666688
391,0.1817368859999999
392,0.2779552193333332
393,0.27158588600000017
394,0.31452755266666665
395,0.21034821933333345
396,0.1620075526666667
397,0.13521921933333345
398,0.12319055266666673
399,0.14367021933333335
400,0.1353242193333334
401,0.13020255268
402,0.16079388601333341
403,0.17098155266666676
404,0.17108988600000005
405,0.18472155270666665
406,0.15293888616000015
407,0.16830521942666668
408,0.19927521933333348
409,0.1848808859999999
410,0.1516278860533334
411,0.15237088602666657
412,0.16141055266666654
413,0.14627455268000006
414,0.1511435526666666
415,0.1546595526666667
416,0.16071321933333355
417,0.15004521933333345
418,0.18515755269333314
419,0.25814855266666664
420,0.2036578860000001
421,0.23620021933333343
422,0.2414552193333336
423,0.19192921933333318
424,0.15435788600000008
425,0.14799221933333329
426,0.1473125526666667
427,0.17202021933333325
428,0.13391588599999998
429,0.4848235526666667
430,0.5785362193333333
431,0.517881552666667
432,0.5446115526666664
433,0.6080518860000006
434,0.5502255526666668
435,0.5498408860000001
436,0.5135205526666666
437,0.5123002193333335
438,0.6233132193333335
439,0.6602015526666667
440,0.6734635526666669
441,0.6994982193333337
442,0.6938355526666673
443,0.6860768859999998
444,0.6996705526666664
445,0.6957545526666669
446,0.7160845526666668
447,0.7208075526666669
448,0.6324635526666675
449,0.48804721933333306
450,0.4812615526666668
451,0.4377248860133337
452,0.36443388600000015
453,0.40964755266666675
454,0.4196648860000001
455,0.3922742193333333
456,0.40341655266666643
457,0.39179988601333343
458,0.43584555269333314
459,0.47740555268000046
460,0.5217102193333338
461,0.4892562193333335
462,0.47145255266666664
463,0.4069015526666673
464,0.28301688599999963
465,0.23755588599999983
466,0.2591278860000002
467,0.3987795526666671
468,0.4617655526666667
469,0.44476755266666695
470,0.553646552666667
471,0.5971538860133332
472,0.5724088859999993
473,0.48912788610666635
474,0.6189618862533338
475,0.823514552666666
476,0.848914219333333
477,0.8930272193333334
478,0.8728512193333335
479,0.8813915526666667
480,0.8799212193333331
481,0.9022958859999998
482,0.9061448859999998
483,0.8963128859999991
484,0.8993305526666662
485,0.8914692193333322
486,0.9018128859999996
487,0.8879788859999996
488,0.8760278859999994
489,0.8826588859999993
490,0.7271922193333328
491,0.773574552666667
492,0.65054821936
493,0.836316552666666
494,0.8614858859999994
495,0.8754185526666669
496,0.7878175526666675
497,0.8136472193333338
498,0.8456318860000003
499,0.8423625526666667
500,0.8663642193333334
501,0.8665458860000002
502,0.8612045526666668
503,0.8678988860000004
504,0.8504172193333334
505,0.7475435526666667
506,0.6346348860000005
507,0.6915948860000001
508,0.7821465526666678
509,0.781715886000001
510,0.7495422193466674
511,0.7196722193333337
512,0.7102602193333329
513,0.6863802193333329
514,0.7496265526666667
515,0.7273975526800001
516,0.6860485526666666
517,0.6878518860799998
518,0.66136321936
519,0.6545675526666664
520,0.6583062193466671
521,0.6664832193333331
522,0.6655675526666666
523,0.6034702193333333
524,0.5861628859999997
525,0.6120658859999997
526,0.6213262193333331
527,0.6054138860000007
528,0.5701702193333338
529,0.525051552666667
530,0.5705348859999995
531,0.544044886
532,0.5485522193333333
533,0.5503318859999999
534,0.5679768860000003
535,0.5119562193333334
536,0.44794088600000026
537,0.358213552666667
538,0.35649155268000016
539,0.2777968859999998
540,0.2277558859999999
541,0.21878021933333325
542,0.22525521933333337
543,0.26565388599999995
544,0.2349565526666666
545,0.17379788599999976
546,0.22553455267999997
547,0.20049221934666672
548,0.2016962193466666
549,0.19155855269333327
550,0.19904221933333333
551,0.14454221933333347
552,0.18721288599999986
553,0.18086855266666677
554,0.1924202193333334
555,0.29619721933333354
556,0.29210155266666704
557,0.28270621933333345
558,0.3677812193333337
559,0.3484555526666667
560,0.29751188600000006
561,0.29973588600000006
562,0.28200855266666636
563,0.35379921933333347
564,0.3286405526666667
565,0.3717042193333332
566,0.29587721933333344
567,0.2565935526666667
568,0.27588688600000016
569,0.18454021933333348
570,0.19144421933333342
571,0.2587232193333333
572,0.23905255266666672
573,0.2179308860000001
574,0.20074688600000012
575,0.19155521933333344
576,0.1831962193333334
577,0.18387555266666672
578,0.1805078860000002
579,0.15916188599999995
580,0.17647655266666668
581,0.136073886
582,0.1490492193333334
583,0.15724555267999993
584,0.1272248859999999
585,0.11071921933333341
586,0.14819855269333332
587,0.10231988600000007
588,0.11084021934666675
589,0.10295521937333336
590,0.09385221940000002
591,0.09472088600000003
592,0.16679621933333325
593,0.38577121933333364
594,0.4102178860133334
595,0.4353755526666665
596,0.3506508860000002
597,0.26910521934666687
598,0.3169175527066667
599,0.5339358860000001
600,0.547285552666667
601,0.7164918859999998
602,0.7371835526666669
603,0.7358345526666666
604,0.7068418859999998
605,0.776113886
606,0.798340552720001
607,0.6523225526666667
608,0.732394552666666
609,0.7484818859999992
610,0.8265008860000002
611,0.7716845526666658
612,0.8225302193333336
613,0.8157048860000005
614,0.8107688860000004
615,0.8313478860000001
616,0.8486472193333332
617,0.8534718859999992
618,0.8052955526799989
619,0.6853352193333333
620,0.803492552666667
621,0.8139748859999997
622,0.6904335526666668
623,0.649789552666667
624,0.6165808860000002
625,0.5787755526666667
626,0.6254922193333334
627,0.5644492193333336
628,0.628449552666667
629,0.5622502193333336
630,0.5675832193333339
631,0.5465958860000002
632,0.4858405526800004
633,0.41147221933333367
634,0.3940772193333337
635,0.24952321933333374
636,0.24041988600000033
637,0.26792688600000036
638,0.3073895526666669
639,0.5571092193333341
640,0.4778232193333335
641,0.3591142193333333
642,0.3206768860000002
643,0.4298695526666668
644,0.47089188600000026
645,0.5414972193333337
646,0.3980082193333333
647,0.43090821933333273
648,0.5452208859999995
649,0.5738335526666665
650,0.6693832193333339
651,0.688421552666668
652,0.6981162193333347
653,0.6631622193333335
654,0.7071425526666676
655,0.6965812193333341
656,0.7018378860000006
657,0.531048219333333
658,0.6546612193333334
659,0.5587048860000005
660,0.5529428860000003
661,0.6001398860000006
662,0.5941758859999996
663,0.6141825526666668
664,0.5317768860133331
665,0.40493155268000003
666,0.3775882193333335
667,0.37341455266666623
668,0.5009218859999994
669,0.48265821933333286
670,0.5043912193333328
671,0.48243155266666604
672,0.47524721933333275
673,0.6051335526666668
674,0.5919225526666666
675,0.6466938860000001
676,0.6479888859999998
677,0.6749765526666669
678,0.6822068860000005
679,0.6842715526666675
680,0.6945225526666674
681,0.5420562193333327
682,0.39263921933333384
683,0.4268162193333335
684,0.36567655266666665
685,0.3182345526666668
686,0.2837878860000001
687,0.24832255266666658
688,0.2185125526666666
689,0.21328388599999987
690,0.14855688600000005
691,0.26094221933333356
692,0.2837662193333338
693,0.263914552666667
694,0.28814088600000026
695,0.3934558859999998
696,0.3613118859999994
697,0.3735628859999997
698,0.33958955266666635
699,0.23577621934666648
700,0.17919488599999986
701,0.17078821935999994
702,0.1636935526666666
703,0.17088688601333335
704,0.17373955266666655
705,0.18599988599999995
706,0.1822538860000001
707,0.21362521941333323
708,0.20961121935999985
709,0.1892698860266667
710,0.19623488601333344
711,0.2014398860000001
712,0.29629088599999986
713,0.20390621933333333
714,0.2992212193333332
715,0.3071068859999999
716,0.2960525526666666
717,0.40655955266666627
718,0.412541219333333
719,0.3743535526666666
720,0.3542912193333335
721,0.40630188600000033
722,0.514465886
723,0.6245498859999995
724,0.6379252193333326
725,0.6417535526666663
726,0.665284552666666
727,0.6876668859999993
728,0.6743685526666661
729,0.7496115526666663
730,0.7235465526666659
731,0.7302805526666667
732,0.6526348860000005
733,0.671659886
734,0.6613368859999996
735,0.6649222193333331
736,0.6899182193333333
737,0.6913355526666669
738,0.7569775526666666
739,0.7442095526666663
740,0.6223042193466664
741,0.6321812193466669
742,0.6138308860133338
743,0.6255585526666668
744,0.6415975526666668
745,0.6365035526666664
746,0.6377758859999995
747,0.6798175526666665
748,0.6187005526666662
749,0.566846219333333
750,0.6147042193333337
751,0.6648535526666668
752,0.6434022193333329
753,0.6348722193333334
754,0.7061975526666667
755,0.6503795526933331
756,0.6118238860000005
757,0.7026922193333333
758,0.7417668859999995
759,0.7278882193333328
760,0.7180788859999996
761,0.7302185526666666
762,0.6611332193333332
763,0.6088802193333337
764,0.4844732193333332
765,0.4995492193333333
766,0.5838548860000001
767,0.550094552666667
768,0.5377432193333332
769,0.5156492193333335
770,0.548373552666666
771,0.5261828859999996
772,0.5201225526666668
773,0.6207778860000006
774,0.6688172193333334
775,0.6678012193333334
776,0.6642452193333331
777,0.5776165526666671
778,0.7038578859999997
779,0.7012375526666664
780,0.7050392193333329
781,0.7275315526800007
782,0.7462342193333334
783,0.7361695526666672
784,0.7540255526666672
785,0.7770958860000006
786,0.7610475526666669
787,0.7722512193333333
788,0.7913675526666663
789,0.8152665526666667
790,0.7787032193333332
791,0.7665868860000007
792,0.7328318860000009
793,0.6442142193333339
794,0.5752422193333336
795,0.603754886
796,0.6128902193333339
797,0.613737552666667
798,0.6418998859999998
799,0.6355398859999994
800,0.5573782193333332
801,0.707729886013333
802,0.6273865526666663
803,0.4808548860000006
804,0.3343165526800004
805,0.25625588599999993
806,0.21653355266666646
807,0.16796988599999985
808,0.16652655266666677
809,0.15725788599999985
810,0.17140355266666665
811,0.25856988601333325
812,0.2017918860000001
813,0.25047588600000004
814,0.2912625526666666
815,0.19445488601333327
816,0.2910095526666667
817,0.39109988601333356
818,0.29998688599999995
819,0.3053062193333332
820,0.29377421933333314
821,0.2730605526666666
822,0.2584162193333335
823,0.42684888600000004
824,0.5720672193599999
825,0.6288752193333327
826,0.5427418860000003
827,0.541184886013333
828,0.5988205527066661
829,0.6405525526933327
830,0.6729862193733324
831,0.7643715526666671
832,0.6959635526933332
833,0.765151219333333
834,0.7648078859999992
835,0.7090912193333332
836,0.7692425526666661
837,0.7335895526666659
838,0.7403975526666658
839,0.7851822193333325
840,0.7836878859999997
841,0.799515219333333
842,0.782438219333333
843,0.8014578860000003
844,0.8062785526666665
845,0.7463632193333336
846,0.7502412193333338
847,0.7863155526666669
848,0.7908552193333336
849,0.7904328860000005
850,0.7741305526666671
851,0.7809862193333336
852,0.8119838860000008
853,0.8371095526666675
854,0.8454325526666676
855,0.8542755526666671
856,0.8600498860000004
857,0.9153015526666664
858,0.9070312193333329
859,0.8980108859999998
860,0.7495398859999998
861,0.5800802193333335
862,0.6028812194400001
863,0.8054972193333341
864,0.8526585526666673
865,0.8528918860000007
866,0.8792232193333335
867,0.8949245526666664
868,0.9076452193333332
869,0.9077578859999992
870,0.9073392193333323
871,0.8509818860000009
872,0.8607295526666673
873,0.6873938859999993
874,0.8934075526666664
875,0.8971982193333327
876,0.8933255526666662
877,0.9035992193333332
878,0.8652512193333329
879,0.7298095526799988
880,0.6009952193466679
881,0.47749555266666677
882,0.38204621933333366
883,0.3047155526800001
884,0.36338588599999994
885,0.35669421934666656
886,0.37546888600000033
887,0.35536155266666714
888,0.38514155266666716
889,0.41509921934666677
890,0.4592278860000001
891,0.4574488860133332
892,0.5954725526666667
893,0.5850412193333336
894,0.6964795526666667
895,0.585579886
896,0.5283662193333328
897,0.49818755268
898,0.6250265526666675
899,0.7092805526666669
900,0.7021178860000014
901,0.7009525526666673
902,0.6569538860000006
903,0.6375782193333336
904,0.6069815526666658
905,0.561814552666667
906,0.48381521933333343
907,0.4168198859999998
908,0.34323655269333275
909,0.5834832193333326
910,0.5160088859999995
911,0.4225088859999992
912,0.36957455270666617
913,0.511308886
914,0.5321048859999995
915,0.5558568859999997
916,0.4611748860000001
917,0.4387422193333337
918,0.41288288600000034
919,0.35173055266666686
920,0.41415055266666684
921,0.3887878859999998
922,0.41347355266666663
923,0.30561521933333347
924,0.2536808859999999
925,0.23188988600000002
926,0.17693555266666686
927,0.1855932193333334
928,0.18313388600000022
929,0.1604162193333333
930,0.16681721933333324
931,0.1783868859999999
932,0.18158888599999987
933,0.2141745526666666
934,0.2251258860133335
935,0.22730821933333356
936,0.2246642193333336
937,0.19513721933333344
938,0.20818321933333347
939,0.22869355266666663
940,0.22286721933333334
941,0.31995055266666705
942,0.3211918860000003
943,0.14474555268
944,0.13807488601333337
945,0.21544055266666656
946,0.23330221933333334
947,0.21163488600000002
948,0.2147295526666664
949,0.15336021933333327
950,0.23817221933333324
951,0.24308621933333327
952,0.2798948859999999
953,0.26490755266666677
954,0.31392755266666666
955,0.28463355266666657
956,0.31586221938666653
957,0.3797955526666667
958,0.4486585526666663
959,0.45277755266666647
960,0.3918628860666662
961,0.44895421934666674
962,0.36296021934666695
963,0.4956708860000003
964,0.5386518860000005
965,0.515932552666667
966,0.41860688600000023
967,0.4269752193333332
968,0.34706221933333314
969,0.3256548859999997
970,0.2715895526666666
971,0.21894255266666685
972,0.20084621933333352
973,0.15713721933333338
974,0.18115321933333356
975,0.1989262193333336
976,0.21619088600000017
977,0.18030355266666676
978,0.16622188601333307
979,0.2152902193333333
980,0.17006321933333324
981,0.19268788599999992
982,0.29338921933333345
983,0.28560021933333357
984,0.3077862193333334
985,0.2972918860133334
986,0.39795788599999987
987,0.39772121933333343
988,0.33943621933333307
989,0.3904882193333333
990,0.4576262193333336
991,0.5603732193333335
992,0.5325888860133333
993,0.45080655266666697
994,0.30066821933333343
995,0.38772355269333325
996,0.30435088599999993
997,0.17029255266666682
998,0.2006345526666668
999,0.16953155266666664
1000,0.2686022193333333
1001,0.24816988599999992
1002,0.2903895526666667
1003,0.21930588600000006
1004,0.14028488600000014
1005,0.19399555266666682
1006,0.19908621934666645
1007,0.1578138860933333
1008,0.2999025526666664
1009,0.3681598859999998
1010,0.32679588599999937
1011,0.3685452193333332
1012,0.4066272193333329
1013,0.34489055266666624
1014,0.3241638860000001
1015,0.2530245526666667
1016,0.1676878860000002
1017,0.13942055266666664
1018,0.17561855270666682
1019,0.15054021933333347
1020,0.13615488602666695
1021,0.13674721944666682
1022,0.13299021936000002
1023,0.14535688606000008
1024,0.14471421933333334
1025,0.2546035526666671
1026,0.2735608860133332
1027,0.21528855266666652
1028,0.22540555266666681
1029,0.3267595526666668
1030,0.29555988599999994
1031,0.2288772193333331
1032,0.21375421933333305
1033,0.2740472193333337
1034,0.2720292193333331
1035,0.2818132193333332
1036,0.30526421933333314
1037,0.29104121933333327
1038,0.26248721933333313
1039,0.3221062193333331
1040,0.24985988599999998
1041,0.2732762193333331
1042,0.3022345526666663
1043,0.29434121933333324
1044,0.3390602193333331
1045,0.34844721933333295
1046,0.36105288599999985
1047,0.3675315526666663
1048,0.1416972193333333
1049,0.10373088600000016
1050,0.1237452193333333
1051,0.23488088600000032
1052,0.20792921933333347
1053,0.1758965526666669
1054,0.1661918860000001
1055,0.15974121933333343
1056,0.21154021933333336
1057,0.3479558860133336
1058,0.3383952193333336
1059,0.4342788859999998
1060,0.4721625526666669
1061,0.4606752193333336
1062,0.47198088600000027
1063,0.4753262193466669
1064,0.49354521934666695
1065,0.42466555266666656
1066,0.31894088600000037
1067,0.325900886
1068,0.32798421933333327
1069,0.25942588599999983
1070,0.2125165526666666
1071,0.15771221933333335
1072,0.16372121934666672
1073,0.1525802193333333
1074,0.1378582193466666
1075,0.2607825526666667
1076,0.2409312193733335
1077,0.2394635526666669
1078,0.27646521933333335
1079,0.24922555266666682
1080,0.19972688600000024
1081,0.3922232193333333
1082,0.4538502193333334
1083,0.46525821933333333
1084,0.45294721933333354
1085,0.47833055269333347
1086,0.49677688605333337
1087,0.5088068860400004
1088,0.4794418860133334
1089,0.4615562193333335
1090,0.3774305526800003
1091,0.3509542193333333
1092,0.3213125526666667
1093,0.3917255526666666
1094,0.420912886
1095,0.5224265526666669
1096,0.58555221936
1097,0.6736402193333334
1098,0.6312265526666658
1099,0.7478302193333335
1100,0.8064388860000004
1101,0.805773552666667
1102,0.8273082193333344
1103,0.8078312193333339
1104,0.7352665526666667
1105,0.759732219333334
1106,0.7222205526666662
1107,0.725182219333333
1108,0.8025385526666671
1109,0.8440012193333337
1110,0.8355705526666669
1111,0.8285652193333334
1112,0.8169208860000007
1113,0.7335052193333336
1114,0.7559465526666662
1115,0.7093862193333333
1116,0.6987005527066659
1117,0.6914398860000002
1118,0.6996252193333325
1119,0.6690748859999993
1120,0.6548998859999997
1121,0.5537148860000003
1122,0.35066955267999994
1123,0.23154621934666675
1124,0.2554932193333334
1125,0.3065988859999999
1126,0.28944955279999984
1127,0.2615218859999998
1128,0.312498886
1129,0.36571855266666664
1130,0.3212622193333333
1131,0.3299432193333342
1132,0.1854348860000002
1133,0.274188219333333
1134,0.26081655266666687
1135,0.3562315526666663
1136,0.4093938859999995
1137,0.2988402193333336
1138,0.2867525526666666
1139,0.18720555266666664
1140,0.17493321933333322
1141,0.25386821936000015
1142,0.2582182193333334
1143,0.21945221944
1144,0.18057755279999996
1145,0.1701725527333332
1146,0.26976955266666647
1147,0.143080886
1148,0.19768588600000012
1149,0.22383521936000014
1150,0.1895342193466669
1151,0.22205621937333342
1152,0.1557018860800001
1153,0.19784455270666687
1154,0.2101932193333334
1155,0.19669555269333353
1156,0.1612602193333333
1157,0.2028988860000002
1158,0.2774612193333334
1159,0.3221095527599998
1160,0.25177321933333324
1161,0.3387158860933336
1162,0.2815558860000003
1163,0.48095621933333366
1164,0.4652402193333337
1165,0.44698021933333354
1166,0.3619932193333329
1167,0.2940372193333331
1168,0.3008172193333334
1169,0.30714755271333344
1170,0.1643625526666665
1171,0.14751121934666653
1172,0.1944045526666664
1173,0.21124721933333332
1174,0.1610145526666667
1175,0.1707715526666667
1176,0.14555521933333335
1177,0.13505155266666669
1178,0.13359521933333343
1179,0.21660888600000003
1180,0.2246545526800001
1181,0.2669095526666666
1182,0.25315488599999997
1183,0.2614705526666668
1184,0.42459888601333345
1185,0.3632752193333333
1186,0.2300925526666668
1187,0.21155221933333335
1188,0.17526988600000018
1189,0.17610055266666674
1190,0.20815955266666666
1191,0.24577955266666696
1192,0.19701455266666662
1193,0.19524088602666656
1194,0.1865562193466667
1195,0.25032688600000025
1196,0.2571825526800001
1197,0.23551521933333347
1198,0.3339828861066668
1199,0.48414888599999983
1200,0.554612219346666
1201,0.5144872193333333
1202,0.44636521933333334
1203,0.5012798860800006
1204,0.5418532193333334
1205,0.44596421933333336
1206,0.4081668860133331
1207,0.31672455266666666
1208,0.2789092193333334
1209,0.245154552666667
1210,0.19495821933333338
1211,0.32604455266666643
1212,0.35638821933333265
1213,0.3634015526666663
1214,0.33464355266666634
1215,0.2674068860000001
1216,0.25005955266666696
1217,0.1976542193333331
1218,0.24028221934666688
1219,0.3591862194
1220,0.2739758860133336
1221,0.2654268860666668
1222,0.2959855527333336
1223,0.3201538860933333
1224,0.2752808860400001
1225,0.3315928860266667
1226,0.3570902193733334
1227,0.3355272193466662
1228,0.34371388603999986
1229,0.30907688599999994
1230,0.3356568859999997
1231,0.3643092193600001
1232,0.36832355269333356
1233,0.35432655266666707
1234,0.3267762193333337
1235,0.34443288600000016
1236,0.3528772193333334
1237,0.5649155527199998
1238,0.6812665526666664
1239,0.6830365526666665
1240,0.6799295526666662
1241,0.6913682193333334
1242,0.7382795526666672
1243,0.7845122193333336
1244,0.7751702193333326
1245,0.8095315526666658
1246,0.841300552666666
1247,0.8102395526666654
1248,0.754219219333332
1249,0.7767302193333335
1250,0.8368492193333334
1251,0.8388988860000001
1252,0.8539755526666668
1253,0.8318088860000004
1254,0.8647832193333335
1255,0.8151125526666679
1256,0.7379505526666673
1257,0.7212172193333337
1258,0.701172552666667
1259,0.7377318860000002
1260,0.7377985526666674
